,Bert_Rescale,Bert_Rescale,Bert_Rescale,Bert_Rescale,Bert_Rescale,Bert_Rescale
,1-2,1-3,1-4,2-3,2-4,3-4
paper_id,,,,,,
SP:3ac58f9bd996aba343b5d32b79c8da05666761d3,0.1193132996559143,0.2466917484998703,0.23387868702411652,0.036175087094306946,0.05369403958320618,0.18479305505752563
SP:3b62213cad07e04d20bf38a70ef785cb6f2e2ced,0.19402576982975006,0.16090165078639984,0.16362735629081726,0.1370236575603485,0.0942278504371643,0.07309922575950623
SP:3c27f06a485b98f42b3d1bf5d92e6e4fcf5c8a74,0.2769715189933777,0.29657623171806335,0.23390623927116394,0.28391361236572266,0.14599362015724182,0.21450987458229065
SP:3c4ad5a4c033844cca34545389da1a9e9f007af5,0.18021254241466522,0.12482615560293198,0.18051274120807648,0.1407678872346878,0.1627105474472046,0.2367735505104065
SP:3ccd13a92d7f8d8f99ffca69c24abd3589297752,0.3097131550312042,0.4437307119369507,0.15728986263275146,0.3488735258579254,0.16725432872772217,0.1568957418203354
SP:3d01992d588be1aaa5d843a4c904d328a8fc3cc7,0.02053389698266983,0.05816012620925903,0.062034666538238525,-0.13550330698490143,0.10629433393478394,-0.07876536250114441
SP:3d24075b997327c7f79cf379542a8dd2f67a7095,0.22346711158752441,0.10697276145219803,-0.003453570883721113,0.18601252138614655,0.08928005397319794,0.0027659644838422537
SP:3d30ee25243d3c3d74b92ac791fb8dc4ca1c3375,-0.009941156022250652,0.021105311810970306,0.06215332821011543,0.05557815730571747,0.13276700675487518,0.1551119089126587
SP:3d73a58da7a727e5c404379587197527b45bf530,0.10699924826622009,0.109546959400177,0.19179342687129974,-0.07675233483314514,0.08597445487976074,0.1458156257867813
SP:3d953f3dde97ef25fde5c52b58dd55cf61cbfb6c,0.2220495194196701,0.054176103323698044,0.12061964720487595,0.13773104548454285,0.12987813353538513,0.1497618556022644
SP:3d9e99f92d2d018dd989a4ad5c96e28489c8d6d0,0.06525726616382599,0.033064790070056915,0.15023791790008545,0.14784066379070282,0.21396847069263458,0.11920946836471558
SP:3daaaaad0151cba9a2055559ff579aff7bb59be5,0.1064973995089531,0.08427751064300537,0.053022678941488266,0.1940331906080246,0.11014626920223236,0.1593117117881775
SP:3e2d29d6c9fe5cfe850de1bab84a60a92fc9f10f,0.1779215782880783,0.13355562090873718,0.17135313153266907,0.26761624217033386,0.21416765451431274,0.21863020956516266
SP:3e57706a34fbff352cae2e885591c43ed10ab4c1,0.27252307534217834,0.3288884460926056,0.31488874554634094,0.2536790668964386,0.31185826659202576,0.21005013585090637
SP:3e702fd203145e55a9e2ca4e76b16c6cee23baa4,0.09352540969848633,0.16195549070835114,0.14656928181648254,0.11822697520256042,0.11248914897441864,0.18823496997356415
SP:3ece6dcd67f1443022cc1931c8c982ff84c677b3,0.13847163319587708,0.13514766097068787,0.3359506130218506,0.11587350070476532,0.06892979890108109,0.12690557539463043
SP:3f270b3f782cd885c3c3b7805a673a505921443d,0.1417662799358368,0.18420292437076569,0.08707843720912933,0.18387271463871002,0.12577404081821442,0.08083877712488174
SP:3f2e80bdc744c98343a99cb71d34ee65d7724874,0.19863417744636536,0.238015279173851,0.15571793913841248,0.2518203854560852,0.15361733734607697,0.1464739292860031
SP:3f328ba9e7e92691c0c670b63ae9f6118babef82,0.08145857602357864,0.11125237494707108,0.11913565546274185,0.10221637040376663,0.112001433968544,0.13826113939285278
SP:3f3c9cf4b0f3ca22d3ce4b282c8b1791a29a2e78,0.06974701583385468,0.2671239376068115,0.06851589679718018,0.1388438642024994,0.07706912606954575,0.04808653146028519
SP:3fd663b1836a76ac3290cbd92a7f482cd86498b1,0.09899412095546722,0.11799988895654678,0.08073847740888596,0.10280933231115341,0.12118329107761383,0.007605343125760555
SP:40434871570d2919aab2dda7df25e460f992ea68,0.08691633492708206,0.18782848119735718,0.02983264997601509,0.10473901033401489,0.029067348688840866,0.01667630858719349
SP:404af2a78c0fb106eb7be0359a0b3cefc3f918a8,0.08173545449972153,0.12191504240036011,-0.023898469284176826,0.1457803100347519,-0.022793779149651527,0.13415563106536865
SP:405ef214829faa4350c18d6efdac34b5c683ad48,0.05645859241485596,0.08996977657079697,0.1527976393699646,0.15352727472782135,0.05328860878944397,0.11993910372257233
SP:414dc889eebb525f5e7f97a7a5e77af8fd08c559,0.24964241683483124,0.08267698436975479,0.10590197145938873,0.3167082369327545,0.12644046545028687,0.08446892350912094
SP:41727d7e60ce76642842203e21150c7293264ed1,0.1777312308549881,0.22909510135650635,0.27145758271217346,0.19343246519565582,0.15763172507286072,0.19142472743988037
SP:41a7e829c0c10954781a832735ef57d6a5ee4609,0.18834975361824036,0.10100538283586502,0.13182547688484192,0.2105410397052765,0.2386799156665802,0.1313013732433319
SP:41cc644f6667dfc08462c0c2559685b83c25c5a2,0.1891118735074997,0.24228499829769135,0.17715486884117126,0.211211696267128,0.11306021362543106,0.12167630344629288
SP:421131b3f64c978dda8499250764f4175da8eeea,-0.03503755107522011,0.16961167752742767,0.26560959219932556,0.008303897455334663,-0.0165590588003397,0.14192909002304077
SP:42cb59ea59eed121bec7240729963ca2f83a7012,0.18294496834278107,0.16912148892879486,0.10525038838386536,0.12741625308990479,0.10489334166049957,0.0897236242890358
SP:42d736c1f7bf2c837ebf0373ff988baa0d967197,0.016207309439778328,-0.01875113509595394,0.13402849435806274,-0.082054004073143,0.0702340230345726,-0.04930988699197769
SP:42fdf2ef88f29b5c65306fe29874089224d4119e,0.18222592771053314,0.18817634880542755,0.19926634430885315,0.29295244812965393,0.22461949288845062,0.17669011652469635
SP:430e49ca10bdeb2e3101f9b11d9a131b65496eec,0.2043886035680771,0.18697595596313477,0.35797449946403503,0.0825343057513237,0.18423718214035034,0.14749279618263245
SP:433f867669b26ae6ff16c3318303f0f34d33073b,0.1554749608039856,0.1643654704093933,0.0999077558517456,0.16326606273651123,0.11119057238101959,0.16466070711612701
SP:437605d7a5e84e0ba1140d818599d848835ce34c,0.16479173302650452,0.20985272526741028,0.11998254060745239,0.20662659406661987,0.22384923696517944,0.20199346542358398
SP:43afbc602eadcbe410b5e04ababeae699362f3b8,0.08192792534828186,0.04749039560556412,0.02287076972424984,-0.04510372877120972,0.0068488698452711105,0.05453774333000183
SP:43cae7c8b85829b9f79b3bc891d5eb9a9b00b0b5,0.09705279022455215,0.11984798312187195,0.13603727519512177,0.1969647854566574,0.24391025304794312,0.25201109051704407
SP:43d3f6203ff2a3db342dd45a63f0d5f530a9c7a9,0.255139023065567,0.16442903876304626,0.19491855800151825,0.17559106647968292,0.19382447004318237,0.12427911162376404
SP:43dbe1f63901e89ff8e8733a60734074435fdfba,0.29086244106292725,0.25446271896362305,0.11120575666427612,0.274440735578537,0.15833169221878052,0.19372417032718658
SP:43e20d2d0864c2adc4533ea2e8a14d853c8a01a1,0.09987526386976242,0.013872908428311348,0.04107626900076866,0.07433353364467621,0.07281351834535599,0.23655247688293457
SP:4427a20ad2caee2f378b124239f4f91dca9254ff,0.08585578948259354,0.08294114470481873,0.15289229154586792,0.11707036942243576,0.13422025740146637,0.17381255328655243
SP:442e615bd5f82eb6ea100d3a7b9d3ee52728eac8,0.2109302282333374,0.28508999943733215,0.24366621673107147,0.27695631980895996,0.3942866027355194,0.23218704760074615
SP:44538fca6d60b7685121b9e48e98a0eadfea17f1,0.033502355217933655,-0.002945017535239458,0.08720911294221878,-0.017109284177422523,0.09625323116779327,0.003993555437773466
SP:44671581f37fc514e1d45dfa31afd92afbc3c15a,0.2775319814682007,0.369931161403656,0.312011182308197,0.22990985214710236,0.2068098783493042,0.21250814199447632
SP:448a1826253aa189c33818f11b88e5305d1bf066,0.23962533473968506,0.21915218234062195,0.07234840840101242,0.20750631392002106,0.055084437131881714,0.07198147475719452
SP:44ae47bf73f77ea3f7a8fc65d244a40c2977e796,0.07613500952720642,0.10907301306724548,0.06403426826000214,0.14806421101093292,0.04200579226016998,0.19640007615089417
SP:44fa4a1523fa776b1266ffeb1a022992228966df,-0.0457475408911705,-0.02177596651017666,-0.08825517445802689,0.008172874338924885,-0.060481104999780655,-0.15142454206943512
SP:44fab1c5969e82f85c30fcebafcc1c5bd41dc3d6,0.11328306049108505,0.1833348572254181,0.12536472082138062,0.1731259971857071,0.19118846952915192,0.28799793124198914
SP:4546e61a7debb0db77672a0e760b04db658c1734,0.14404629170894623,0.1954278200864792,0.14298149943351746,0.13644623756408691,0.1749027520418167,0.21323955059051514
SP:45755b67828623ce9729e134b6fab08ea0b9371d,0.10010270029306412,0.08041815459728241,0.08898939937353134,0.06432421505451202,0.13103969395160675,0.033699069172143936
SP:45bb223e2d1af5a4b3ecdbc48299930473d92efb,0.16449719667434692,0.11231927573680878,0.11858402192592621,0.21768762171268463,0.14690867066383362,0.19399045407772064
SP:45fa22c38afce620ee7b77f84573aec3366c2d28,0.12216084450483322,0.08992280811071396,0.2182537466287613,0.04895707592368126,0.136871799826622,0.08274055272340775
SP:460138066b3d54805de1575bbea9cd8f29719568,0.23436781764030457,0.3083195686340332,0.35870200395584106,0.13019952178001404,0.15078496932983398,0.41776448488235474
SP:46a34ccabd20599b18060d3db4abbb96bb61c5b6,0.171883225440979,0.17236070334911346,0.19706755876541138,0.22574995458126068,0.13988392055034637,0.11627186834812164
SP:46afdd0cc35a5e3c6cac14c7fcffd21d61c1499a,0.2878354787826538,0.21316291391849518,0.23918071389198303,0.13815908133983612,0.18921394646167755,0.15643273293972015
SP:46d2b3937a37985bcd264b55747f63ce858b72d2,0.09471062570810318,0.15251511335372925,0.0807042196393013,0.2379453480243683,0.25371402502059937,0.37052199244499207
SP:472021738996808cb6764d2ba4c1c3636eb717e5,0.11699196696281433,0.240700364112854,0.1229342669248581,0.14474166929721832,0.1631283313035965,0.022418368607759476
SP:4747f91fbd063230aad1feb072eb27541ed4c924,0.16277587413787842,0.19085049629211426,0.1993475705385208,0.16850805282592773,0.13245409727096558,0.1728491187095642
SP:47708dd75ce46e8aa3b44e524abdfdcaf87a6d26,0.38395944237709045,0.2613077163696289,0.3139376640319824,0.2660902440547943,0.29019248485565186,0.37175452709198
SP:479936413c03696ed474afb64600371cc77571f0,0.005387485958635807,0.01605156436562538,0.04658312350511551,0.31714296340942383,0.18277721107006073,0.24633647501468658
SP:47afca259f16cb89d9ca0dd84bb992c55f165887,0.23179608583450317,0.24061383306980133,0.16294574737548828,0.31761056184768677,0.2970961034297943,0.1955002248287201
SP:47b1263feebdc2d562c517e9fc43876a7da791bc,0.07629004865884781,0.4275127947330475,0.2660326659679413,0.031705114990472794,0.07936467230319977,0.16845260560512543
SP:47ca4fd5f4f946e31c0502151067e2d438499906,0.09221483021974564,0.018981395289301872,0.05386214330792427,0.029142219573259354,0.16769790649414062,0.1129366084933281
SP:480df63d36588ac70d56703dfdae67bbfa00e6c9,0.28185856342315674,0.14374928176403046,0.12600606679916382,0.1924697458744049,0.1650223433971405,0.21100544929504395
SP:482ce83628feb9ce7207379d2070c5a03ade2cc1,0.3084113895893097,0.25984349846839905,0.2624233663082123,0.2571403980255127,0.297230988740921,0.31464824080467224
SP:4856fae966245f3bfc92c34a8edf92388d5585b3,0.08396708220243454,0.11187959462404251,0.06376480311155319,0.19800344109535217,0.018763847649097443,0.055446427315473557
SP:48a57dfdda11bb2b35c23054c1a4da822e3f9ce6,0.2096436470746994,0.20054902136325836,0.16231712698936462,0.2666228115558624,0.2505440413951874,0.31842494010925293
SP:48b3fdf354bdef02dcc87132170104795effe081,0.19083142280578613,0.043080464005470276,0.17069977521896362,-0.01617870293557644,0.18057453632354736,-0.008547225967049599
SP:48f7e1d927a18dbbc3d67e97b7d66b04cffbf8fe,0.1498837023973465,0.03560614213347435,0.164681538939476,0.187325581908226,0.11312025040388107,0.04857036471366882
SP:4940a7a1de0c39ebdb12301b677205189727b3d8,0.19819167256355286,0.06874368339776993,0.241543710231781,0.14146290719509125,0.22487270832061768,0.02423185482621193
SP:4942529db6292cc770f13e67fbe5d420d3ca429f,0.14571286737918854,0.07406053692102432,0.18275883793830872,0.175686776638031,0.25404247641563416,0.1905495971441269
SP:497b05e97c60f7338fd082d6af802d1e4aaef14d,0.1450086534023285,0.18223051726818085,0.15105867385864258,0.19754891097545624,0.23728245496749878,0.23639602959156036
SP:49b1479c3686d0f03263b6c950ab835e80828a28,0.23444798588752747,0.16486412286758423,0.10431133210659027,0.12804417312145233,0.021147338673472404,0.12397962808609009
SP:49b9333e6d239a67e169c11208043ae45b0d12a7,0.14246658980846405,0.22943979501724243,0.23250912129878998,0.16157937049865723,0.2008940577507019,0.23147118091583252
SP:4a085214125d2d91b755b50e6f4ca82a66c52d41,0.052437134087085724,-0.16928571462631226,0.11939170211553574,-0.1267184019088745,-0.005447876639664173,-0.24787308275699615
SP:4a1716ec360ff99a4d872b691f7cfee5e74e71e3,0.16209781169891357,0.18767839670181274,0.07816251367330551,0.5151064991950989,0.2257142812013626,0.31150367856025696
SP:4a531659ac8a2b7e93823b53c4c5e22c6884cf80,0.15252676606178284,0.1854308694601059,0.1556176394224167,0.3013160228729248,0.18176646530628204,0.289592444896698
SP:4a8b882d780be43d6af2452a554a33e56199fbf3,0.3781273365020752,0.25476008653640747,0.15627452731132507,0.19771914184093475,0.1069413274526596,0.2011723518371582
SP:4a9ca988c7b0b2620adde88bcdea3c1376df9bd5,0.2160482406616211,0.2305006980895996,0.28376421332359314,0.23180773854255676,0.2767031192779541,0.2868240177631378
SP:4b03551d7f85f4f95b6836e06715cc578b750b7f,0.09648455679416656,0.17411132156848907,0.15483714640140533,0.07300776243209839,0.06382767111063004,0.09745927900075912
SP:4c45e9a5e52a7e717737579ec117dd07846440f6,0.19275861978530884,0.0844992995262146,0.2220735400915146,-0.003358217189088464,0.1379888504743576,0.0607590451836586
SP:4c9367852eaf4779bcda43000661c52ce0ea8de9,0.34851187467575073,0.22779017686843872,0.30604803562164307,0.27184146642684937,0.30426669120788574,0.20815719664096832
SP:4ce1d4c3ecb7e79b1dfdf4ba8fb603aca08c4a01,0.09271914511919022,0.13070771098136902,0.09766270220279694,0.15309253334999084,0.17669187486171722,0.1032295972108841
SP:4cf04494e8cdb15fa4dfdf525deb9435302a3439,0.3292292356491089,0.146043062210083,0.2865026295185089,0.10541566461324692,0.2723846435546875,0.1498003602027893
SP:4d158922203b8244d5243488a76f242e5dc6f740,-0.0144591573625803,0.09013505280017853,0.19213353097438812,-0.019492775201797485,0.027309661731123924,0.11723882704973221
SP:4d829b7d9da8b05051e1143c2254d5a630784ab6,0.15249286592006683,0.10453911870718002,0.24388058483600616,0.0927177295088768,0.15074965357780457,0.08267733454704285
SP:4d86ca826c23ea04806f93e5c9e840e73f072b4e,0.2507912516593933,0.24244992434978485,0.107366181910038,0.23530122637748718,0.15835994482040405,0.28118932247161865
SP:4d92c9383930ab9114cc9a48f34e7dd84c1c5eb5,0.1414600908756256,0.24810828268527985,0.13780345022678375,0.11965586245059967,0.09379381686449051,0.24376827478408813
SP:4db61ee19769bbe7f228894c81bbddbe94fc6e47,0.23306888341903687,0.176509290933609,0.10636037588119507,0.3383994400501251,0.15425585210323334,0.12220039963722229
SP:4dceeea8e4b885ce2ce4a7822c4bc5fc672b4368,0.3142039477825165,0.13881172239780426,0.24408718943595886,0.05433432012796402,0.20148278772830963,0.04856188967823982
SP:4e5c91af1c6f40ab3a103ff939bc043fb48db02c,0.22334244847297668,0.2758622169494629,0.22863388061523438,0.1397140473127365,0.1968669593334198,0.21389149129390717
SP:4e74c00e9f2d06425a26c000c0b9078c2a32d2ca,0.35207563638687134,0.18113040924072266,0.33212268352508545,0.2589002251625061,0.2732541263103485,0.17739467322826385
SP:4e7c541b13fa37663a0a5d82fd1b375b86f46210,0.05703459680080414,-0.00910063087940216,0.026543300598859787,0.16488178074359894,0.16880011558532715,0.15046042203903198
SP:4e9ae183a0ba3e56268f0a1fb1e52a2dfdeed4e4,0.228008434176445,0.22945427894592285,0.15503846108913422,0.19312061369419098,0.18931742012500763,0.18363963067531586
SP:4eb627158a138aea44106d61a6ed97b9eb020686,-0.04953944310545921,0.1781320720911026,0.08495628833770752,0.032886795699596405,0.05477718636393547,0.22570934891700745
SP:4eb8b0e106c1cad039dd7be693bacbe15b60c001,-0.0017216645646840334,0.14628534018993378,0.2715928554534912,-0.02164282463490963,0.07632359862327576,0.06277524679899216
SP:4f0923c7474877fc1571e0cfa1c4ff9c718793a8,0.1874421238899231,0.14903540909290314,0.252844899892807,0.14068065583705902,0.2942453622817993,0.21419167518615723
SP:4f9f748b4753af91cb8cd9b9ce3bfa85be632bb4,0.04175080731511116,0.07784289866685867,0.06836721301078796,0.11603489518165588,0.14763759076595306,0.1870790719985962
SP:5037990691def01efd9914016c964437fa21af3d,0.13929873704910278,0.14385664463043213,0.16970457136631012,0.2392997294664383,0.19757574796676636,0.24400630593299866
SP:50b9923168f34484f8b21da475d704ef2fa6a2f3,0.18413087725639343,0.15990890562534332,0.20003870129585266,0.1574328988790512,0.20591391623020172,0.16092954576015472
SP:50ea967a02e2fb51d908d37d7e584e31efbcca73,0.04000265523791313,0.03673484921455383,0.09135063737630844,0.12547844648361206,0.14404982328414917,0.12295757234096527
SP:51cbdb4594ed73c264dda1380931e343047a7f42,0.05933227017521858,0.17171582579612732,-0.1786176711320877,0.07492437213659286,-0.0054401070810854435,-0.17643935978412628
SP:51d77e272404c908996a8896a61811679a571de0,-0.0754537582397461,-0.20755328238010406,-0.048471834510564804,-0.03009151853621006,0.016885733231902122,-0.008946298621594906
SP:5228f4c3795aee827c4c59209b760b5b302d32b0,0.1053757593035698,0.15569886565208435,0.16224437952041626,0.09735050797462463,0.10922911018133163,0.34525609016418457
SP:523f621ae093c652461b2322eea7a03b767779dc,0.21574664115905762,0.11433971673250198,0.20181334018707275,0.10090861469507217,0.19746309518814087,0.0657976046204567
SP:5245bd13ccefe78b6585bcf566d68f6390d8e520,0.10789310187101364,-0.015513698570430279,0.063655324280262,-0.03578237071633339,-0.036652207374572754,0.0743028074502945
SP:52b857949a783a90770363c6bad0fbd69a7e0838,0.061070531606674194,0.18550997972488403,0.1785191297531128,0.003942347131669521,0.024597730487585068,0.1587558388710022
SP:539ed17b77aee51c8bdc464ec29a10596af330ce,-0.10115159302949905,0.11148829013109207,0.10206098109483719,-0.1137428730726242,-0.07230673730373383,0.12104379385709763
SP:53db887bf542a1308933b1951fdfad625fb869a1,0.16388021409511566,0.2552880644798279,0.17948079109191895,0.12666824460029602,0.17123305797576904,0.10248371958732605
SP:53eee54976fa37debbac6acdbaf7b8fe41db3a98,0.15197089314460754,0.15206977725028992,0.2740896940231323,0.11232034116983414,0.20252390205860138,0.17129838466644287
SP:5423d18eccc60f7b5543e4ebf60b6ae56f782d8f,0.12564019858837128,0.0820617750287056,0.21521195769309998,0.14749032258987427,0.19094054400920868,0.11141695082187653
SP:54926c450ff7e24ec173147921413ffee3624bb2,0.1411101073026657,0.13051806390285492,0.15605168044567108,0.2654443085193634,0.3504433333873749,0.21581868827342987
SP:549b14f046da84dc9ab692b59b2ce16fec983aae,0.05763426795601845,0.18637557327747345,0.017361441627144814,0.13212460279464722,-0.007361661177128553,0.0814211368560791
SP:54c6d74f575b5d06b6072f6c0a031ae00a7e693a,0.30341169238090515,-0.028723016381263733,-0.059261638671159744,-0.046388883143663406,-0.00958587508648634,0.13836002349853516
SP:55310f2182084de5763fd76de41a43fff2bb3a99,0.2617633044719696,0.3708980977535248,0.09989963471889496,0.31189921498298645,0.056265056133270264,0.04795586317777634
SP:554ac7c4b9166d7ba195b879ecedf0ff995393b1,0.09410247951745987,0.14429420232772827,0.1420113742351532,0.31571266055107117,0.1536780744791031,0.11708060652017593
SP:555fab26f5af336c1cdb21c0ce3a5376040ff1ce,0.2559792101383209,0.2687654495239258,0.18515221774578094,0.2091333270072937,0.10200059413909912,0.09353247284889221
SP:55e1107528610211689367caa4ab2d89de4b8f3b,0.14796073734760284,0.09193194657564163,0.09921202808618546,0.030249735340476036,0.24752309918403625,0.04400680586695671
SP:561fd267b41832affdb8a918694c2979e5379d3f,0.09114474803209305,0.07005497068166733,0.06136789545416832,0.18645432591438293,0.4131602942943573,0.15569886565208435
SP:56280e820000b7c3c444b34f287a22b5133812a5,0.17344631254673004,0.2760430574417114,0.20346437394618988,0.14978976547718048,0.1336827576160431,0.19694854319095612
SP:56472586d7219edc19a7971fb238f2148d3ba988,0.13250389695167542,0.03971482813358307,0.1743232160806656,0.05602844059467316,0.1243179589509964,0.09560059010982513
SP:5680281cb263aa6afbed464b181a38d3ec22458b,0.2587907314300537,0.19794093072414398,0.14382803440093994,0.23228485882282257,0.1558411866426468,0.12019161134958267
SP:56abff19dfeeca0e255874d4bb6eae3455289870,0.046700019389390945,0.09479043632745743,0.0500144436955452,0.017407706007361412,-0.010121622122824192,0.1867852509021759
SP:56dcf880fb78dd1a7bcc2174984e9a15657c06b2,0.18109898269176483,0.14853215217590332,0.25920993089675903,0.09055496752262115,0.1414240598678589,0.12084708362817764
SP:572c6d04ab24899685994f73fa7f91c1ca5fcce6,0.11351261287927628,0.05238698795437813,0.012268493883311749,0.21915677189826965,0.12821049988269806,0.11927127093076706
SP:5751b2abad772e44e69e125a769f25892c2a2e30,0.2282867133617401,0.19799672067165375,0.1718369573354721,0.1819825917482376,0.3062005937099457,0.13971582055091858
SP:57744555fd1e0613c53d353f0aeaad78872ce916,0.022993316873908043,0.07598138600587845,0.10476338118314743,0.015968570485711098,0.11272576451301575,0.24452440440654755
SP:583a913f0c1b7931ca2bbf4fc91af2c3fc89f12f,0.06497155874967575,0.28259772062301636,0.0685851126909256,0.06222890317440033,0.012048120610415936,0.11635486036539078
SP:58843d1adb6d27a72f47ac8a8bf99429c5632541,0.06402826309204102,0.05163051187992096,0.07284601032733917,0.04830584675073624,0.12294980883598328,-0.02861636132001877
SP:58ba80a777e300f5239371ac9b83f2710aae0342,0.2647097110748291,0.30733636021614075,0.12661421298980713,0.3113059103488922,0.211819127202034,0.2384856790304184
SP:58c3252d5d8a2ca42166242edb6aa507b89d7388,0.20981423556804657,0.23076345026493073,0.2815089225769043,0.20263904333114624,0.2503674626350403,0.31513842940330505
SP:58ce149a773c39a57243ada561e7685afd092605,-0.01962379738688469,-0.028821194544434547,-0.05113785341382027,0.28824514150619507,0.22744831442832947,0.20982341468334198
SP:594a813c0d0baa66738b9c8331370f861ad3c416,0.2848544418811798,0.10251055657863617,0.20673571527004242,0.10586877167224884,0.20567941665649414,0.008744290098547935
SP:5950b7f1c3e0a3b7f621f2061fd819ec15add366,0.09027490764856339,0.09071318060159683,0.1970096379518509,0.181337371468544,0.13383567333221436,0.10361489653587341
SP:59698e1010be85d4773017ce35de26cd8f755474,-0.03987763822078705,-0.05137447267770767,-0.10367175191640854,0.22287027537822723,0.1542191207408905,0.2853449881076813
SP:599406b182f750d022a78452b16d04f200efc8ee,0.11043162643909454,0.1635708510875702,0.09797807782888412,0.261935293674469,0.14699871838092804,0.1680489480495453
SP:59ba722355c0c7236a779874a27b2795522baa64,0.2000577747821808,0.13389182090759277,0.1836971938610077,0.19729852676391602,0.12065425515174866,0.10545875132083893
SP:5a2148f4867a1d51ee41d3c11b4cf050dbafb3af,-0.021382544189691544,0.018409980461001396,-0.05642610043287277,0.11789888143539429,0.09425045549869537,0.2454729974269867
SP:5a245fdbaaaeb734dd2ec7d8f33051c1848b72a7,0.1928998976945877,0.2439395636320114,0.2455185502767563,0.1516459882259369,0.17831288278102875,0.2931138277053833
SP:5a470815fd96d730f428004f9c82a079fd812ce4,0.024484718218445778,0.014287520200014114,0.06294088065624237,-0.035561997443437576,0.03875281661748886,0.022609781473875046
SP:5a4f3b38049e9b2c894550b8ade8495e3b024f23,0.3325885236263275,0.16185694932937622,0.16300508379936218,0.14923812448978424,0.09328173100948334,0.05946117267012596
SP:5aa3256114491d4eff667449063513af52d63e26,0.12936747074127197,0.13406027853488922,0.12467782944440842,0.1086912453174591,0.07600574940443039,0.12092336267232895
SP:5ab8c2c96b2b14285a9b318d2b457e717b0515c4,0.361244797706604,0.3061896562576294,0.34515613317489624,0.26843416690826416,0.2757626473903656,0.2933938801288605
SP:5ad990291ef6f7fa38de51a2889af112e3b2aa60,-0.025921735912561417,-0.039798881858587265,-0.04207712784409523,0.020291980355978012,0.1470160335302353,-0.06314995139837265
SP:5b66fe250b4b876c76e57fd4355819b4675b7f68,0.18446144461631775,0.1659490466117859,0.15646840631961823,0.14170129597187042,0.1472618281841278,0.21638303995132446
SP:5b8493c4f8645a289d056c978a0f99dbf4d9a6b0,0.08511627465486526,0.008670126087963581,0.06565634161233902,0.20384226739406586,0.1257002353668213,0.09867027401924133
SP:5beb8aac7c0ae78cedc1e415798a4e17c6146661,0.12582631409168243,0.16509121656417847,0.22172920405864716,0.0359010323882103,0.12265844643115997,0.1732277125120163
SP:5bfd97c5f679b1d5e373dd75fc85bc107d94ada9,0.3011486232280731,0.4450486898422241,0.22424301505088806,0.3019976317882538,0.2084217071533203,0.2550412118434906
SP:5cb40b77b9510ecdbefe9e744b66f32773337aae,0.2574006915092468,0.13207833468914032,0.11966434121131897,0.21771587431430817,0.2322322428226471,0.13819298148155212
SP:5cb9153e060d5fae910eacd5869a7b9602ca50b0,0.08326676487922668,0.1749705672264099,0.10982277989387512,0.15268993377685547,0.13411572575569153,0.1612442135810852
SP:5d390a04a87a43db6b3ee63f009dde00f331b3af,0.06518169492483139,0.29505234956741333,0.044783055782318115,0.10367599129676819,0.053479667752981186,0.10048164427280426
SP:5d7e71762ee0a0dfeb34073759eeacd2c5ac10fe,0.22839267551898956,0.06856992840766907,0.21419768035411835,-0.0017181329894810915,0.16214372217655182,-0.0449419803917408
SP:5dc53eaa7923a68bca4465759657a31c3ad4e0b7,0.08634033054113388,0.1464230716228485,0.06620833277702332,0.1793893277645111,0.20141179859638214,0.26005539298057556
SP:5e0cadc6d7bf9fe8bb0d73753c9ae8f66881fdd7,0.15226860344409943,0.2952963709831238,0.37903568148612976,0.20624269545078278,0.18231068551540375,0.33476680517196655
SP:5e20c39a947e78c951fc5d829e8b70dfec598a6e,-0.03965691104531288,-0.02187485247850418,0.04929964616894722,0.2026810646057129,0.06998363137245178,0.0867217481136322
SP:5e586b7e19133c943e2e9a64bda0fa0df292ef32,0.1055700033903122,0.14446301758289337,0.15508896112442017,0.012045647948980331,0.0838124006986618,0.1717260628938675
SP:5f268274e6934e51301f5f48c36099dd4588b961,0.2143290489912033,0.21221254765987396,0.24484966695308685,0.16198761761188507,0.2135150134563446,0.3881094455718994
SP:5f2a0a070fe830bf306080c6698c8644ba11f411,0.09990634024143219,0.1686818152666092,0.017039712518453598,0.11890468746423721,0.06402261555194855,0.07561338692903519
SP:5f6179036f88c37f0aa6fb2fe67e6454a961fedd,0.11007705330848694,0.16496795415878296,0.28628861904144287,0.03554433956742287,0.24140068888664246,0.1652158796787262
SP:5fe041c24ad0c3528d6f2822a144ab45958fcb57,0.05617817863821983,0.04955321550369263,0.12096433341503143,0.022622495889663696,0.06023707240819931,0.03954389691352844
SP:60be694107c984f1ccf31ca9b1985cf20e34bddf,0.26545172929763794,0.09213218837976456,0.3257332742214203,0.06996773928403854,0.29206106066703796,0.05951873958110809
SP:6146a75475006f57f05e73221db648c7abae8c05,0.18662385642528534,0.07331959903240204,0.18813291192054749,0.1224885806441307,0.24465754628181458,0.25226113200187683
SP:621b90efeaec47f457211736938a3dd982d3b16c,0.18533021211624146,0.1627112478017807,0.22009795904159546,0.18292836844921112,0.2549278438091278,0.2342865914106369
SP:62257ef8972e69338f38b25fa863997069735f3b,0.1530459225177765,0.07594041526317596,0.15308652818202972,0.16327595710754395,0.16180609166622162,0.1453646421432495
